   0.321615E+10   0.214304E+10   0.239812E+10   0.621349E+29   0.108471E+10   0.725968E+02   0.119367E+08
   0.322271E+10   0.183977E+10  -0.264595E+10   0.621349E+29   0.108478E+10   0.725822E+02   0.119359E+08
   0.322918E+10   0.218553E+10  -0.237720E+10   0.621349E+29   0.108485E+10   0.725677E+02   0.119351E+08
   0.323565E+10   0.323151E+10  -0.163704E+09   0.621349E+29   0.108493E+10   0.725532E+02   0.119343E+08
   0.324213E+10   0.219276E+10   0.238814E+10   0.621349E+29   0.108500E+10   0.725386E+02   0.119335E+08
   0.324860E+10   0.269168E+10  -0.181887E+10   0.621349E+29   0.108507E+10   0.725241E+02   0.119327E+08
   0.325508E+10   0.320919E+10   0.544643E+09   0.621349E+29   0.108514E+10   0.725096E+02   0.119319E+08
   0.326155E+10   0.320911E+10  -0.582485E+09   0.621349E+29   0.108522E+10   0.724951E+02   0.119311E+08
   0.326802E+10   0.295683E+10  -0.139182E+10   0.621349E+29   0.108529E+10   0.724806E+02   0.119303E+08
   0.327448E+10   0.321037E+10  -0.644801E+09   0.621349E+29   0.108536E+10   0.724661E+02   0.119295E+08
   0.328075E+10   0.111807E+10   0.308436E+10   0.621349E+29   0.108543E+10   0.724518E+02   0.119288E+08
   0.328702E+10   0.260238E+10  -0.200801E+10   0.621349E+29   0.108550E+10   0.724375E+02   0.119280E+08
   0.329329E+10   0.265917E+10  -0.194282E+10   0.621349E+29   0.108557E+10   0.724233E+02   0.119272E+08
   0.329956E+10   0.328520E+10  -0.307448E+09   0.621349E+29   0.108565E+10   0.724090E+02   0.119264E+08
   0.330582E+10   0.290760E+10  -0.157301E+10   0.621349E+29   0.108572E+10   0.723947E+02   0.119256E+08
   0.331209E+10   0.113193E+10   0.311267E+10   0.621349E+29   0.108579E+10   0.723805E+02   0.119248E+08
   0.331836E+10   0.305216E+10   0.130224E+10   0.621349E+29   0.108586E+10   0.723662E+02   0.119241E+08
   0.332463E+10   0.309187E+10   0.122208E+10   0.621349E+29   0.108593E+10   0.723519E+02   0.119233E+08
   0.333088E+10   0.331205E+10   0.353688E+09   0.621349E+29   0.108600E+10   0.723377E+02   0.119225E+08
   0.333695E+10   0.275976E+10  -0.187588E+10   0.621349E+29   0.108607E+10   0.723237E+02   0.119217E+08
   0.334302E+10   0.247633E+10  -0.224578E+10   0.621349E+29   0.108614E+10   0.723097E+02   0.119209E+08
   0.334909E+10   0.308779E+10  -0.129690E+10   0.621349E+29   0.108621E+10   0.722956E+02   0.119202E+08
   0.335515E+10   0.229780E+10  -0.244483E+10   0.621349E+29   0.108628E+10   0.722816E+02   0.119194E+08
